,_p,_v,_t
2980,71.66,5.14996,1589262138747
2981,71.66,6e-05,1589262138846
2982,71.6,6.05711,1589262140844
2983,71.58,4.99295,1589262141944
2984,71.62,0.919,1589262142687
2985,71.62,0.5,1589262142710
2986,71.64,0.5,1589262143545
2987,71.65,1.09564,1589262149403
2988,71.57,4.9887,1589262149844
2989,71.61,4.25,1589262150351
2990,71.53,67.64932,1589262151146
2991,71.55,1.825,1589262151982
2992,71.55,2.357,1589262152004
2993,71.55,0.29,1589262152048
2994,71.55,1.53505,1589262152149
2995,71.53,0.00068,1589262152165
2996,71.51,0.30023,1589262153247
2997,71.5,0.29999,1589262153247
2998,71.52,2.42599,1589262153922
2999,71.5,1e-05,1589262154350
3000,71.48,10.02347,1589262154350
3001,71.5,6.0,1589262154650
3002,71.48,0.00011,1589262155723
3003,71.46,0.28693,1589262155723
3004,71.46,18.46519,1589262155847
3005,71.45,2.19502,1589262156281
3006,71.48,0.283,1589262162007
3007,71.48,0.00039,1589262166497
3008,71.52,0.49961,1589262166497
3009,71.54,2.0,1589262166864
3010,71.56,0.5,1589262167247
3011,71.56,0.19887,1589262170285
3012,71.58,0.30113,1589262170285
3013,71.58,6.499,1589262192880
3014,71.58,6.49893,1589262194046
3015,71.59,5.13174,1589262197245
3016,71.59,3.75845,1589262197262
3017,71.59,0.197,1589262199026
3018,71.59,3.31648,1589262199051
3019,71.59,4e-05,1589262199070
3020,71.58,7e-05,1589262199445
3021,71.57,1.61889,1589262202628
3022,71.57,3.381,1589262206711
3023,71.6,5.51157,1589262215918
3024,71.54,2.0,1589262217180
3025,71.53,1.825,1589262218243
3026,71.53,0.7855,1589262218248
3027,71.53,1.05958,1589262218357
3028,71.56,2.682,1589262218456
3029,71.5,2.58549,1589262223138
3030,71.5,1.17051,1589262223355
3031,71.47,4.66564,1589262223355
3032,71.51,1.62,1589262236724
3033,71.46,0.8746,1589262240138
3034,71.48,0.2,1589262253966
3035,71.54,2.125,1589262257536
3036,71.54,0.00062,1589262258878
3037,71.55,1.43919,1589262258878
3038,71.55,7.26558,1589262272179
3039,71.56,0.55904,1589262303283
3040,71.56,6.4333,1589262303973
3041,71.56,2e-05,1589262303989
3042,71.57,5.66458,1589262303989
3043,71.57,3e-05,1589262304205
3044,71.6,0.49997,1589262304205
3045,71.62,0.6797,1589262315560
3046,71.62,0.536,1589262319182
3047,71.62,0.94144,1589262340275
3048,71.62,1e-05,1589262341299
3049,71.54,1.623,1589262422784
3050,71.55,0.84305,1589262450747
3051,71.57,0.5,1589262469268
3052,71.51,6.0,1589262471910
3053,71.49,6.0979,1589262471921
3054,71.49,2.68666,1589262472241
3055,71.48,0.77179,1589262472241
3056,71.45,3.81815,1589262472241
3057,71.45,2.4231,1589262472259
3058,71.45,2.43143,1589262472316
3059,71.45,2.42821,1589262472505
3060,71.45,0.29071,1589262472586
3061,71.43,16.0,1589262472606
3062,71.43,12.0,1589262472650
3063,71.43,12.0,1589262472713
3064,71.43,8.0,1589262472714
3065,71.43,4.0,1589262472795
3066,71.43,15.65,1589262472806
3067,71.39,8.0,1589262472853
3068,71.38,11.59547,1589262472853
3069,71.36,22.46716,1589262472853
3070,71.36,2.0,1589262472920
3071,71.4,0.324,1589262472952
3072,71.36,0.5,1589262472987
3073,71.39,1.62286,1589262472989
3074,71.4,66.02714,1589262473011
3075,71.41,5.05166,1589262474118
3076,71.41,4.88321,1589262474194
3077,71.42,6.7084,1589262474194
3078,71.38,0.194,1589262474325
3079,71.35,4.37183,1589262474325
3080,71.34,2.63417,1589262474325
3081,71.32,4.74699,1589262474453
3082,71.31,3.6452,1589262474453
3083,71.31,1.1413,1589262474458
3084,71.29,0.7,1589262474706
3085,71.32,10.25145,1589262475140
3086,71.34,0.464,1589262475374
3087,71.34,3.066,1589262476582
3088,71.34,2.602,1589262477610
3089,71.27,0.7,1589262478724
3090,71.28,1.04475,1589262479011
3091,71.33,1.533,1589262479506
3092,71.3,1.077,1589262479870
3093,71.3,0.7,1589262482756
3094,71.3,1.287,1589262483003
3095,71.26,1.076,1589262483662
3096,71.3,1.84604,1589262484962
3097,71.26,0.16215,1589262487070
3098,71.29,1.62503,1589262487105
3099,71.3,1.38534,1589262487116
3100,71.31,2.35398,1589262488926
3101,71.31,2.35398,1589262491609
3102,71.27,0.308,1589262498860
3103,71.27,0.395,1589262498931
3104,71.27,2.42673,1589262499196
3105,71.25,2.427,1589262516435
3106,71.25,2.43599,1589262516545
3107,71.24,2.4354,1589262520736
3108,71.23,2.43718,1589262524940
3109,71.25,1.93718,1589262529066
3110,71.26,2.4317,1589262532812
3111,71.31,3.65,1589262532962
3112,71.31,1.825,1589262532965
3113,71.31,1.825,1589262532968
3114,71.31,2.63429,1589262532976
3115,71.32,2.63914,1589262533004
3116,71.33,4.6609,1589262533041
3117,71.33,7.02984,1589262533158
3118,71.37,0.385,1589262533283
3119,71.37,1.615,1589262533321
3120,71.33,1.605,1589262533588
3121,71.37,2.0,1589262533705
3122,71.35,0.41145,1589262534047
3123,71.37,4.42359,1589262534528
3124,71.4,2.43111,1589262536296
3125,71.4,2.96889,1589262553843
3126,71.42,3.39,1589262581526
3127,71.39,0.5,1589262657482
3128,71.39,0.5,1589262659970
3129,71.39,5.0,1589262663156
3130,71.43,6.0,1589262670396
3131,71.46,1.533,1589262671782
3132,71.48,2.0,1589262674142
3133,71.4,4.7,1589262690932
3134,71.31,1.825,1589262746653
3135,71.31,1.825,1589262746657
3136,71.31,1.825,1589262746663
3137,71.31,2.0261,1589262746690
3138,71.31,5.07276,1589262746691
3139,71.29,0.5,1589262747032
3140,71.29,8.184,1589262747263
3141,71.29,27.26651,1589262747336
3142,71.28,12.27206,1589262747336
3143,71.26,2.60673,1589262747336
3144,71.26,6.0,1589262747500
3145,71.26,0.27846,1589262747829
3146,71.26,0.807,1589262748371
3147,71.26,1.825,1589262752631
3148,71.26,0.8,1589262752719
3149,71.26,0.61,1589262753373
3150,71.26,0.8,1589262753774
3151,71.26,0.606,1589262754407
3152,71.26,0.194,1589262754491
3153,71.26,6.154,1589262754803
3154,71.26,0.47913,1589262754882
3155,71.25,0.479,1589262754915
3156,71.25,0.4095,1589262757718
3157,71.23,0.0905,1589262757718
3158,71.34,1.78091,1589262764740
3159,71.28,0.595,1589262765274
3160,71.24,0.56,1589262778638
3161,71.2,2.0684,1589262796466
3162,71.22,12.57386,1589262804425
3163,71.19,2.0684,1589262826745
3164,71.18,0.6396,1589262826745
3165,71.2,0.8,1589262855535
3166,71.23,0.96809,1589262887086
3167,71.2,3.3,1589262940860
3168,71.18,1.23638,1589262975626
3169,71.18,5.39684,1589262979417
3170,71.18,1.99992,1589262979418
3171,71.19,7.0,1589262979424
3172,71.19,3.91989,1589262979429
3173,71.2,1.10274,1589262979441
3174,71.21,6.20881,1589262979441
3175,71.19,1.1027,1589262979449
3176,71.21,3.82645,1589262979458
3177,71.16,7.3028,1589262982852
3178,71.16,2.4499,1589262982956
3179,71.16,3.86,1589262983011
3180,71.15,0.28771,1589262984813
3181,71.11,0.16107,1589262984962
3182,71.19,4.3765,1589262992157
3183,71.25,1.157,1589262995349
3184,71.25,3.043,1589262995669
3185,71.25,1.36385,1589263002508
3186,71.31,1.43398,1589263003855
3187,71.3,1.32773,1589263004018
3188,71.3,0.7,1589263006345
3189,71.34,0.69921,1589263010341
3190,71.33,1.825,1589263016154
3191,71.33,0.4868,1589263016168
3192,71.33,1.82499,1589263016306
3193,71.34,2.62637,1589263020536
3194,71.34,2.62636,1589263020548
3195,71.34,2.62637,1589263020584
3196,71.34,2.62636,1589263020599
3197,71.33,1.62446,1589263049290
3198,71.34,3.61954,1589263049290
3199,71.31,0.949,1589263087069
3200,71.31,2.626,1589263087175
3201,71.31,0.00096,1589263094216
3202,71.28,1.62457,1589263094548
3203,71.22,0.234,1589263103685
3204,71.3,0.23986,1589263153958
3205,71.22,4.13679,1589263180895
3206,71.17,0.5,1589263181593
3207,71.17,0.5,1589263182429
3208,71.23,0.28881,1589263199549
3209,71.29,1.62491,1589263305137
3210,71.29,1.62491,1589263312838
3211,71.3,2.0,1589263332182
3212,71.32,0.5,1589263332212
3213,71.31,3.78321,1589263346342
3214,71.31,1.8916,1589263346352
3215,71.31,11.029,1589263348733
3216,71.32,1.62423,1589263352145
3217,71.31,22.04441,1589263352145
3218,71.34,12.54389,1589263359409
3219,71.35,4.44811,1589263359409
3220,71.33,0.568,1589263359653
3221,71.33,0.232,1589263359957
3222,71.33,7.3119,1589263369355
3223,71.33,2.43974,1589263369359
3224,71.36,1.825,1589263378155
3225,71.36,1.825,1589263378160
3226,71.36,1.825,1589263378161
3227,71.36,0.64887,1589263378162
3228,71.38,1.3217,1589263378183
3229,71.47,2.0,1589263379671
3230,71.45,0.56,1589263381287
3231,71.47,2.0,1589263382606
3232,71.47,2.14069,1589263382637
3233,71.48,2.0,1589263382877
3234,71.48,2.43404,1589263382883
3235,71.46,0.535,1589263382937
3236,71.51,0.5,1589263384685
3237,71.51,0.06,1589263390841
3238,71.5,1.32,1589263391797
3239,71.5,1.32,1589263391817
3240,71.5,1.32,1589263391847
3241,71.5,1.04,1589263391869
3242,71.5,0.6,1589263391891
3243,71.5,0.5,1589263391897
3244,71.49,2.64,1589263392062
3245,71.48,0.28939,1589263392093
3246,71.48,1.03061,1589263392100
3247,71.49,0.28939,1589263392100
3248,71.49,1.03061,1589263392117
3249,71.48,0.2894,1589263392255
3250,71.48,1.0306,1589263392266
3251,71.48,3.96,1589263392289
3252,71.5,3.96,1589263392324
3253,71.5,2.64,1589263392934
3254,71.51,0.5,1589263393116
3255,71.51,2.111,1589263393125
3256,71.5,1.33,1589263393645
3257,71.52,0.5,1589263393665
3258,71.49,0.5,1589263409785
3259,71.51,2.0,1589263412800
3260,71.51,1.3,1589263412956
3261,71.52,0.7,1589263412956
3262,71.52,1.44,1589263413077
3263,71.53,0.56,1589263413077
3264,71.53,0.5,1589263415627
3265,71.53,0.5,1589263417302
3266,71.53,2.0,1589263421769
3267,71.53,0.4,1589263437163
3268,71.55,0.28771,1589263447378
3269,71.57,0.41199,1589263447378
3270,71.54,1.619,1589263447720
3271,71.54,1e-05,1589263447729
3272,71.53,0.5,1589263451225
3273,71.52,1.825,1589263455240
3274,71.52,11.4317,1589263455250
3275,71.52,13.25666,1589263455264
3276,71.52,1.82496,1589263455268
3277,71.52,3.64996,1589263455273
3278,71.52,3.64996,1589263455284
3279,71.52,9.60674,1589263455288
3280,71.52,5.47492,1589263455297
3281,71.52,9.60674,1589263455303
3282,71.52,4.68796,1589263455305
3283,71.5,0.5,1589263455494
3284,71.49,0.2661,1589263455774
3285,71.48,0.27718,1589263456175
3286,71.48,3.02282,1589263456179
3287,71.55,1.368,1589263456578
3288,71.49,2.0133,1589263529717
3289,71.54,1.1,1589263536222
3290,71.55,1.61991,1589263536222
3291,71.57,0.31077,1589263548098
3292,71.58,3.65,1589263548496
3293,71.58,1.825,1589263548515
3294,71.58,1.2865,1589263548538
3295,71.58,5.47497,1589263548629
3296,71.59,7.56502,1589263548691
3297,71.6,0.18923,1589263548797
3298,71.6,0.41,1589263549784
3299,71.63,2.0,1589263550229
3300,71.63,2.0,1589263550280
3301,71.6,0.18854,1589263565009
3302,71.58,0.28881,1589263565009
3303,71.57,0.15326,1589263565009
3304,71.56,2.4435,1589263588571
3305,71.56,0.8082,1589263588572
3306,71.6,0.5,1589263588743
3307,71.56,1.98,1589263589312
3308,71.62,0.5,1589263592124
3309,71.55,0.545,1589263592416
3310,71.65,0.5,1589263602542
3311,71.65,2.0,1589263602565
3312,71.66,2.0,1589263602612
3313,71.66,0.22372,1589263602801
3314,71.67,2.0,1589263602815
3315,71.66,2.0,1589263602844
3316,71.68,0.954,1589263602906
3317,71.65,1.825,1589263603230
3318,71.62,0.618,1589263603235
3319,71.65,0.718,1589263603242
3320,71.63,0.82623,1589263603765
3321,71.65,0.16956,1589263617941
3322,71.65,0.5,1589263618862
3323,71.65,0.5,1589263626342
3324,71.65,0.5,1589263628385
3325,71.65,0.5,1589263630383
3326,71.65,0.5,1589263634160
3327,71.62,0.36929,1589263638266
3328,71.63,0.15352,1589263641643
3329,71.63,6.31799,1589263665672
3330,71.64,25.27711,1589263665672
3331,71.65,21.72437,1589263665672
3332,71.66,13.30924,1589263665672
3333,71.67,5.0,1589263665672
3334,71.68,4.42553,1589263665672
3335,71.69,51.27871,1589263665672
3336,71.7,10.66705,1589263665672
3337,71.63,1.329,1589263668593
3338,71.63,1e-05,1589263668618
3339,71.62,3.09899,1589263668618
3340,71.61,6.5304,1589263668651
3341,71.57,0.26226,1589263669567
3342,71.59,2.42621,1589263681175
3343,71.57,1.0,1589263696080
3344,71.56,2.01129,1589263697783
3345,71.62,0.5,1589263697824
3346,71.63,0.279,1589263702909
3347,71.63,0.265,1589263703015
3348,71.59,0.5,1589263758064
3349,71.58,1.61856,1589263761025
3350,71.59,0.38144,1589263761025
3351,71.59,2.0,1589263761074
3352,71.59,2.0,1589263768181
3353,71.57,0.5,1589263781219
3354,71.57,0.5,1589263782975
3355,71.57,0.5,1589263787859
3356,71.59,2.63452,1589263798607
3357,71.55,2.37953,1589263803690
3358,71.55,40.03806,1589263818781
3359,71.51,10.0,1589263818896
3360,71.52,1.62014,1589263832348
3361,71.52,4.37186,1589263838930
3362,71.54,0.5,1589263854662
3363,71.54,3.65,1589263854680
3364,71.54,7.2862,1589263854703
3365,71.54,3.64996,1589263854739
3366,71.54,8.06957,1589263854766
3367,71.55,2.0,1589263854772
3368,71.55,3.65,1589263854873
3369,71.55,6.5653,1589263854876
3370,71.58,7.29556,1589263854997
3371,71.55,0.155,1589263855104
3372,71.56,0.26411,1589263855124
3373,71.56,3.01189,1589263855137
3374,71.57,1.092,1589263855470
3375,71.61,0.39588,1589263855491
3376,71.59,0.38168,1589263855638
3377,71.6,1.61788,1589263855828
3378,71.59,1.6181,1589263870288
3379,71.58,1.61833,1589263870314
3380,71.5,0.82913,1589263906999
3381,71.5,0.3603,1589263932434
3382,71.53,0.5,1589263934050
3383,71.5,0.5,1589263960009
3384,71.5,0.4489,1589263960940
3385,71.5,0.5,1589263963644
3386,71.5,0.3442,1589263964125
3387,71.5,0.5,1589263966119
3388,71.5,0.5,1589263984069
3389,71.5,0.5,1589263986431
3390,71.48,0.401,1589263987894
3391,71.5,0.5,1589263987920
3392,71.51,2.0,1589264008472
3393,71.51,23.3803,1589264008481
3394,71.51,5.51464,1589264008491
3395,71.53,1.635,1589264008510
3396,71.56,2.365,1589264008510
3397,71.53,0.846,1589264008713
3398,71.53,0.774,1589264008806
3399,71.52,0.279,1589264008905
3400,71.5,0.288,1589264009229
3401,71.57,0.5,1589264028952
3402,71.57,0.5,1589264030602
3403,71.6,0.92579,1589264041575
3404,71.61,6.07421,1589264041575
3405,71.6,0.25,1589264042592
3406,71.58,11.6871,1589264044190
3407,71.57,1.61788,1589264044213
3408,71.61,2.0,1589264064694
3409,71.61,0.5,1589264064696
3410,71.61,2.0,1589264064764
3411,71.61,2.0,1589264064808
3412,71.61,3.428,1589264064923
3413,71.61,0.82935,1589264065423
3414,71.65,0.5,1589264066538
3415,71.65,1.882,1589264067193
3416,71.69,1.72639,1589264067382
3417,71.7,57.36861,1589264067382
3418,71.7,46.0,1589264067551
3419,71.7,34.0,1589264067638
3420,71.7,0.48826,1589264067649
3421,71.7,8.853,1589264067684
3422,71.7,81.18172,1589264067720
3423,71.7,2.72252,1589264067725
3424,71.7,8.0,1589264067885
3425,71.7,8.0,1589264067886
3426,71.7,4.0,1589264067916
3427,71.7,4.0,1589264067930
3428,71.7,0.31655,1589264067932
3429,71.7,7.30526,1589264067949
3430,71.7,4.0,1589264067955
3431,71.71,1.208,1589264068120
3432,71.65,0.49377,1589264070126
3433,71.66,0.48465,1589264070933
3434,71.72,0.8712,1589264080288
3435,71.74,1.85826,1589264080288
3436,71.75,4.57054,1589264080288
3437,71.73,0.5,1589264082493
3438,71.72,1.13301,1589264083323
3439,71.71,0.5,1589264085481
3440,71.67,0.5,1589264096649
3441,71.64,0.394,1589264097283
3442,71.64,0.189,1589264097300
3443,71.64,1.825,1589264097310
3444,71.64,6.6151,1589264097324
3445,71.66,0.5,1589264097550
3446,71.62,0.22552,1589264098017
3447,71.67,0.5,1589264102574
3448,71.67,3.7,1589264103067
3449,71.68,0.3,1589264103067
3450,71.68,0.9186,1589264103161
3451,71.71,1.0814,1589264103161
3452,71.71,0.5,1589264107576
3453,71.71,2.6186,1589264110312
3454,71.72,1.61596,1589264110312
3455,71.72,1.76544,1589264110320
3456,71.74,0.848,1589264116056
3457,71.74,0.5,1589264122087
3458,71.75,1.7063,1589264129554
3459,71.76,0.2937,1589264129554
3460,71.76,0.5,1589264129602
3461,71.76,8.4539,1589264129634
3462,71.76,1.86412,1589264129643
3463,71.77,2.0,1589264129656
3464,71.77,2.24264,1589264129668
3465,71.78,0.87327,1589264129735
3466,71.79,0.35674,1589264129882
3467,71.8,1.64326,1589264129882
3468,71.8,2.0,1589264129997
3469,71.8,0.25757,1589264130005
3470,71.82,0.28041,1589264130125
3471,71.83,1.286,1589264130125
3472,71.84,2.43359,1589264130125
3473,71.81,0.8,1589264130282
3474,71.84,2.0,1589264130294
3475,71.84,0.27565,1589264130303
3476,71.84,2.0,1589264130344
3477,71.84,2.0,1589264130354
3478,71.8,2.039,1589264130378
3479,71.84,2.0,1589264130387
3480,71.84,2.0,1589264130410
3481,71.81,0.57198,1589264130431
3482,71.84,1.42802,1589264130431
3483,71.84,2.0,1589264130439
3484,71.84,0.60622,1589264130486
3485,71.85,0.15399,1589264130486
3486,71.86,1.23979,1589264130486
3487,71.84,0.572,1589264130608
3488,71.88,0.18352,1589264130850
3489,71.88,2.0,1589264131595
3490,71.82,0.94926,1589264131900
3491,71.87,2.0,1589264132155
3492,71.82,0.154,1589264132173
3493,71.82,0.645,1589264132210
3494,71.87,2.0,1589264132315
3495,71.87,0.5,1589264132319
3496,71.87,0.2,1589264132351
3497,71.88,1.8,1589264132351
3498,71.84,0.464,1589264132368
3499,71.85,0.34,1589264132382
3500,71.85,1.111,1589264132405
3501,71.85,0.608,1589264132419
3502,71.88,2.0,1589264132426
3503,71.88,1.99787,1589264132433
3504,71.89,0.00213,1589264132433
3505,71.89,2.0,1589264132433
3506,71.85,0.215,1589264132441
3507,71.86,1.439,1589264132561
3508,71.86,1.605,1589264132572
3509,71.82,0.641,1589264132752
3510,71.82,0.489,1589264132842
3511,71.83,0.714,1589264132970
3512,71.83,1.596,1589264132998
3513,71.83,1.471,1589264133127
3514,71.83,0.449,1589264133390
3515,71.83,0.77,1589264133394
3516,71.83,0.436,1589264133406
3517,71.89,0.5,1589264133411
3518,71.88,0.17634,1589264133605
3519,71.88,0.69941,1589264133761
3520,71.88,3.82425,1589264134112
3521,71.89,0.17575,1589264134112
3522,71.91,4.0,1589264134364
3523,71.91,4.0,1589264134529
3524,71.91,4.0,1589264134681
3525,71.92,0.271,1589264134836
3526,71.93,3.729,1589264134836
3527,71.93,2.0,1589264135347
3528,71.92,0.69931,1589264137761
3529,71.85,0.16151,1589264138482
3530,71.83,2.44621,1589264140328
3531,71.9,0.69931,1589264141781
3532,71.86,0.18786,1589264143275
3533,71.82,0.03782,1589264143275
3534,71.91,0.5,1589264143466
3535,71.89,0.5,1589264144748
3536,71.9,0.69931,1589264145781
3537,71.9,0.40435,1589264146079
3538,71.88,0.69951,1589264149797
3539,71.86,1.1275,1589264153021
3540,71.86,5.18508,1589264153027
3541,71.87,1.61236,1589264153027
3542,71.88,1.52886,1589264153027
3543,71.85,2.9676,1589264154052
3544,71.85,1.1599,1589264154084
3545,71.85,0.5,1589264155815
3546,71.88,0.5,1589264161820
3547,71.87,0.5,1589264163824
3548,71.84,0.5,1589264166176
3549,71.84,0.18513,1589264166398
3550,71.81,0.678,1589264167895
3551,71.81,1.21536,1589264168127
3552,71.81,3.65,1589264168146
3553,71.81,1.1528,1589264168146
3554,71.81,4e-05,1589264168157
3555,71.76,0.162,1589264175583
3556,71.8,0.5,1589264175962
3557,71.79,0.41114,1589264176372
3558,71.79,2.0,1589264187624
3559,71.79,2.28886,1589264187877
3560,71.79,0.8,1589264187988
3561,71.81,2.0,1589264188000
3562,71.81,2.7,1589264188015
3563,71.8,1.19929,1589264188063
3564,71.83,4.7,1589264188111
3565,71.84,9.3,1589264188111
3566,71.83,1.61292,1589264188137
3567,71.84,8.38708,1589264188137
3568,71.78,2.26808,1589264188154
3569,71.85,6.0,1589264188171
3570,71.85,3.0,1589264188204
3571,71.86,3.0,1589264188204
3572,71.86,4.0,1589264188228
3573,71.86,2.0,1589264188229
3574,71.86,1.1528,1589264188246
3575,71.86,3.65,1589264188250
3576,71.86,2.0,1589264188262
3577,71.86,4.0,1589264188266
3578,71.86,2.0,1589264188277
3579,71.86,0.75603,1589264188285
3580,71.87,2.0,1589264188306
3581,71.87,3.20183,1589264188313
3582,71.88,2.0,1589264188338
3583,71.88,8.0,1589264188345
3584,71.88,3.236,1589264188361
3585,71.88,18.18815,1589264188367
3586,71.91,0.18888,1589264188370
3587,71.93,7.81112,1589264188370
3588,71.86,2.42272,1589264188390
3589,71.86,0.07757,1589264188409
3590,71.86,1.01443,1589264188421
3591,71.86,1.092,1589264188425
3592,71.89,1.36226,1589264188452
3593,71.89,7.37374,1589264188460
3594,71.88,6.0,1589264188484
3595,71.88,3.89058,1589264188541
3596,71.87,7.48041,1589264188541
3597,71.94,2.0,1589264188622
3598,71.94,2.0,1589264188634
3599,71.94,2.0,1589264188869
3600,71.94,2.0,1589264188870
3601,71.94,2.0,1589264188908
3602,71.92,1.532,1589264188916
3603,71.94,0.468,1589264188916
3604,71.94,0.5,1589264188922
3605,71.94,0.57828,1589264188949
3606,71.95,0.12309,1589264188949
3607,71.99,5.29863,1589264188949
3608,71.89,41.19483,1589264188956
3609,71.97,2.0,1589264188978
3610,71.91,1.532,1589264188988
3611,71.92,0.25272,1589264189338
3612,71.93,0.11093,1589264189338
3613,71.93,0.93555,1589264190042
3614,71.93,0.47651,1589264190217
3615,71.93,3.3533,1589264190317
3616,71.93,2.81023,1589264190729
3617,71.94,1.006,1589264190729
3618,71.97,6.18377,1589264190729
3619,71.98,2.0,1589264190766
3620,71.96,0.3113,1589264191009
3621,71.94,1.006,1589264191162
3622,71.93,1.313,1589264191162
3623,71.94,0.19,1589264191381
3624,71.96,0.06409,1589264191381
3625,71.94,0.19,1589264191786
3626,71.93,1.49723,1589264191786
3627,71.89,0.73347,1589264191786
3628,71.96,0.69941,1589264191869
3629,71.96,0.5,1589264192386
3630,71.87,4.337,1589264192906
3631,71.91,1.0,1589264194952
3632,71.87,0.5,1589264205236
3633,71.87,0.63907,1589264216947
3634,71.87,3.56093,1589264221881
3635,71.89,0.5,1589264246428
3636,71.89,0.27551,1589264246680
3637,71.88,0.5,1589264247769
3638,71.88,11.29126,1589264250517
3639,71.89,3.92449,1589264250524
3640,71.91,2.0,1589264250541
3641,71.91,1.7,1589264250577
3642,71.94,2.0,1589264250609
3643,71.87,7.0,1589264253212
3644,71.9,0.5,1589264253858
3645,71.87,2.889,1589264262229
3646,71.87,6.622,1589264263288
3647,71.87,9.125,1589264263299
3648,71.87,4.45638,1589264263307
3649,71.83,0.5,1589264264022
3650,71.83,0.45352,1589264264110
3651,71.85,2.0788,1589264264742
3652,71.84,0.5,1589264272902
3653,71.83,4.7,1589264276064
3654,71.83,1.3,1589264291653
3655,71.85,1.773,1589264293263
3656,71.85,2.0,1589264293382
3657,71.85,0.5,1589264293458
3658,71.85,0.427,1589264293470
3659,71.86,1.573,1589264293470
3660,71.9,2.0,1589264357109
3661,71.9,2.0,1589264357152
3662,71.9,3.65,1589264357163
3663,71.9,0.6472,1589264357180
3664,71.9,3.65,1589264357209
3665,71.93,0.5,1589264359506
3666,71.93,0.1904,1589264369008
3667,71.93,0.5,1589264373869
3668,71.92,0.5,1589264378024
3669,71.91,0.29062,1589264378371
3670,71.94,0.69531,1589264405414
3671,71.89,0.5,1589264425938
3672,71.88,0.5,1589264434347
3673,71.87,5.499,1589264435915
3674,71.86,0.5,1589264436044
3675,71.86,0.5,1589264442894
3676,71.84,0.28712,1589264457964
3677,71.84,1.61258,1589264461628
3678,71.85,0.38742,1589264461628
3679,71.84,2.0,1589264462385
3680,71.85,2.0,1589264462722
3681,71.85,2.0,1589264462759
3682,71.85,0.50087,1589264472970
3683,71.88,0.29125,1589264473257
3684,71.87,1.6118,1589264473687
3685,71.87,0.38238,1589264496017
3686,71.86,2.0,1589264499213
3687,71.84,1.61236,1589264504348
3688,71.86,2.0,1589264509147
3689,71.87,0.45557,1589264520069
3690,71.88,0.5,1589264521045
3691,71.87,0.5,1589264521976
3692,71.88,0.5,1589264545955
3693,71.87,0.5,1589264561511
3694,71.87,0.5,1589264568590
3695,71.82,2.0,1589264589083
3696,71.82,7.3,1589264589099
3697,71.82,0.7548,1589264589112
3698,71.82,2e-05,1589264589115
3699,71.8,1.99998,1589264589115
3700,71.8,8.55593,1589264589115
3701,71.8,2.272,1589264589147
3702,71.79,2.0,1589264589278
3703,71.8,0.00044,1589264589304
3704,71.8,2.43399,1589264589310
3705,71.8,8.0,1589264589526
3706,71.8,8.0,1589264589528
3707,71.8,1.92463,1589264589560
3708,71.81,1.613,1589264589566
3709,71.8,4.0,1589264589633
3710,71.81,1.613,1589264589884
3711,71.77,0.14177,1589264590330
3712,71.81,5.92,1589264590410
3713,71.81,1.029,1589264590525
3714,71.78,1.13188,1589264591891
3715,71.81,0.554,1589264592526
3716,71.8,0.668,1589264592650
3717,71.8,2.51449,1589264593176
3718,71.78,4.322,1589264594099
3719,71.78,1.7174,1589264594119
3720,71.78,2.678,1589264594667
3721,71.8,17.56563,1589264594963
3722,71.8,8.70656,1589264594979
3723,71.8,13.87781,1589264594985
3724,71.75,0.5,1589264596407
3725,71.75,0.69064,1589264598460
3726,71.72,9.92979,1589264602472
3727,71.73,0.40173,1589264602747
3728,71.72,0.15998,1589264602747
3729,71.76,0.5,1589264602777
3730,71.72,2.76029,1589264632113
3731,71.68,1.61573,1589264632385
3732,71.67,1.5877,1589264632385
3733,71.66,8.57186,1589264632385
3734,71.63,2.4461,1589264634641
3735,71.63,5.81564,1589264635378
3736,71.6,0.64907,1589264640136
3737,71.59,0.271,1589264640136
3738,71.58,0.16561,1589264640136
3739,71.58,1.08676,1589264640145
3740,71.59,0.28881,1589264643750
3741,71.64,2.418,1589264650878
3742,71.64,10.0,1589264651481
3743,71.64,2.6464,1589264651494
3744,71.64,1.825,1589264651516
3745,71.64,13.2394,1589264651546
3746,71.64,4.84546,1589264651563
3747,71.67,0.5,1589264651805
3748,71.67,4.2,1589264651898
3749,71.68,0.49904,1589264652602
3750,71.69,1.825,1589264652737
3751,71.7,0.14085,1589264653145
3752,71.7,0.5,1589264653362
3753,71.69,0.5,1589264667776
3754,71.68,0.4648,1589264668749
3755,71.68,4.2352,1589264677805
3756,71.68,3.48573,1589264678029
3757,71.66,4.7,1589264681849
3758,71.66,0.5,1589264685894
3759,71.67,0.5,1589264691290
3760,71.67,2.0,1589264691511
3761,71.67,0.16601,1589264691862
3762,71.67,2.253,1589264692631
3763,71.66,0.5,1589264715680
3764,71.65,2.72148,1589264721608
3765,71.65,2.0,1589264726638
3766,71.65,0.5,1589264726649
3767,71.65,2.0,1589264726698
3768,71.65,2.0,1589264726731
3769,71.65,6.70826,1589264738537
3770,71.66,2.11626,1589264738537
3771,71.63,6.631,1589264760052
3772,71.64,0.5,1589264760769
3773,71.63,3.369,1589264760991
3774,71.61,10.0,1589264775797
3775,71.6,2.0,1589264775834
3776,71.6,8.0,1589264775899
3777,71.57,0.72276,1589264776007
3778,71.56,1.24212,1589264776011
