,_t,_o,_h,_l,_c,_v
197,1589080620000,0.19409000,0.19422000,0.19376000,0.19418000,203606.00000000
198,1589080680000,0.19408000,0.19439000,0.19384000,0.19418000,152889.50000000
199,1589080740000,0.19418000,0.19426000,0.19346000,0.19372000,737836.00000000
200,1589080800000,0.19381000,0.19413000,0.19363000,0.19413000,145342.10000000
201,1589080860000,0.19406000,0.19473000,0.19403000,0.19464000,589525.70000000
202,1589080920000,0.19459000,0.19485000,0.19439000,0.19481000,192557.90000000
203,1589080980000,0.19489000,0.19506000,0.19469000,0.19469000,98548.10000000
204,1589081040000,0.19466000,0.19466000,0.19393000,0.19448000,436939.70000000
205,1589081100000,0.19444000,0.19475000,0.19409000,0.19458000,147769.40000000
206,1589081160000,0.19460000,0.19476000,0.19439000,0.19448000,126854.20000000
207,1589081220000,0.19448000,0.19505000,0.19441000,0.19500000,266127.30000000
208,1589081280000,0.19501000,0.19507000,0.19437000,0.19497000,693613.90000000
209,1589081340000,0.19497000,0.19499000,0.19455000,0.19472000,501807.00000000
210,1589081400000,0.19474000,0.19496000,0.19428000,0.19495000,172253.50000000
211,1589081460000,0.19494000,0.19500000,0.19473000,0.19492000,209297.00000000
212,1589081520000,0.19499000,0.19512000,0.19492000,0.19506000,178267.10000000
213,1589081580000,0.19508000,0.19545000,0.19507000,0.19545000,132681.30000000
214,1589081640000,0.19545000,0.19570000,0.19533000,0.19535000,189450.90000000
215,1589081700000,0.19544000,0.19579000,0.19544000,0.19578000,107269.70000000
216,1589081760000,0.19563000,0.19563000,0.19529000,0.19553000,63782.20000000
217,1589081820000,0.19560000,0.19597000,0.19553000,0.19593000,169545.30000000
218,1589081880000,0.19588000,0.19604000,0.19566000,0.19593000,69845.90000000
219,1589081940000,0.19600000,0.19629000,0.19584000,0.19599000,152948.60000000
220,1589082000000,0.19592000,0.19628000,0.19567000,0.19573000,139870.20000000
221,1589082060000,0.19564000,0.19586000,0.19459000,0.19459000,544455.70000000
222,1589082120000,0.19457000,0.19509000,0.19442000,0.19499000,154920.60000000
223,1589082180000,0.19507000,0.19537000,0.19497000,0.19501000,168758.90000000
224,1589082240000,0.19501000,0.19548000,0.19501000,0.19537000,122967.90000000
225,1589082300000,0.19541000,0.19541000,0.19513000,0.19518000,128503.20000000
226,1589082360000,0.19541000,0.19594000,0.19540000,0.19587000,107512.00000000
227,1589082420000,0.19593000,0.19598000,0.19575000,0.19581000,64234.20000000
228,1589082480000,0.19581000,0.19581000,0.19553000,0.19562000,136941.00000000
229,1589082540000,0.19562000,0.19609000,0.19556000,0.19578000,197999.60000000
230,1589082600000,0.19571000,0.19582000,0.19561000,0.19580000,33952.70000000
231,1589082660000,0.19580000,0.19595000,0.19573000,0.19595000,7855.30000000
232,1589082720000,0.19595000,0.19595000,0.19506000,0.19516000,199013.80000000
233,1589082780000,0.19509000,0.19538000,0.19479000,0.19499000,337588.40000000
234,1589082840000,0.19493000,0.19524000,0.19493000,0.19520000,38150.00000000
235,1589082900000,0.19505000,0.19505000,0.19477000,0.19481000,205607.20000000
236,1589082960000,0.19480000,0.19507000,0.19474000,0.19498000,54952.20000000
237,1589083020000,0.19491000,0.19499000,0.19436000,0.19455000,377934.10000000
238,1589083080000,0.19446000,0.19485000,0.19443000,0.19471000,30450.10000000
239,1589083140000,0.19471000,0.19475000,0.19466000,0.19469000,59014.10000000
240,1589083200000,0.19468000,0.19480000,0.19331000,0.19399000,716449.70000000
241,1589083260000,0.19388000,0.19436000,0.19316000,0.19409000,567356.30000000
242,1589083320000,0.19411000,0.19422000,0.19356000,0.19401000,292704.10000000
243,1589083380000,0.19396000,0.19457000,0.19390000,0.19405000,185464.60000000
244,1589083440000,0.19402000,0.19433000,0.19395000,0.19405000,234900.30000000
245,1589083500000,0.19404000,0.19462000,0.19392000,0.19457000,223321.20000000
246,1589083560000,0.19465000,0.19487000,0.19446000,0.19487000,96672.70000000
247,1589083620000,0.19469000,0.19475000,0.19450000,0.19465000,31177.70000000
248,1589083680000,0.19455000,0.19461000,0.19448000,0.19454000,85707.30000000
249,1589083740000,0.19452000,0.19457000,0.19418000,0.19446000,249587.80000000
250,1589083800000,0.19445000,0.19455000,0.19421000,0.19431000,125309.40000000
251,1589083860000,0.19430000,0.19430000,0.19376000,0.19397000,172045.60000000
252,1589083920000,0.19401000,0.19407000,0.19363000,0.19387000,62226.30000000
253,1589083980000,0.19393000,0.19401000,0.19382000,0.19396000,70651.00000000
254,1589084040000,0.19396000,0.19491000,0.19389000,0.19485000,347028.40000000
255,1589084100000,0.19486000,0.19499000,0.19456000,0.19493000,139041.50000000
256,1589084160000,0.19498000,0.19498000,0.19457000,0.19460000,31853.30000000
257,1589084220000,0.19460000,0.19462000,0.19455000,0.19458000,46288.40000000
258,1589084280000,0.19457000,0.19460000,0.19423000,0.19455000,140251.90000000
259,1589084340000,0.19457000,0.19457000,0.19423000,0.19439000,68649.50000000
260,1589084400000,0.19438000,0.19450000,0.19431000,0.19437000,67385.30000000
261,1589084460000,0.19443000,0.19445000,0.19419000,0.19431000,38400.00000000
262,1589084520000,0.19428000,0.19451000,0.19427000,0.19451000,66800.60000000
263,1589084580000,0.19447000,0.19452000,0.19441000,0.19441000,72533.10000000
264,1589084640000,0.19441000,0.19455000,0.19440000,0.19440000,63968.60000000
265,1589084700000,0.19445000,0.19468000,0.19441000,0.19460000,64075.80000000
